  -1487803568.3431888       -15638587.540207950     
  -1484847651.3534069       -18232787.025101662     
  -1481439433.2696884       -20821432.600468393     
  -1477579952.2731328       -23403735.736101232     
  -1473270384.0045378       -25978909.833771288     
  -1468512041.2062848       -28546170.466833446     
  -1463306373.3224638       -31104735.619171929     
  -1457654966.0573568       -33653825.923411183     
  -1451559540.8924139       -36192664.898319475     
  -1445021954.5618718       -38720479.185333930     
  -1438044198.4871709       -41236498.784134246     
  -1430628398.1703470       -43739957.287193075     
  -1422776812.5465798       -46230092.113232315     
  -1414491833.2960951       -48706144.739514314     
  -1405775984.1156342       -51167360.932895511     
  -1396631919.9497056       -53612990.979574978     
  -1387062426.1818619       -56042289.913465083     
  -1377070417.7862389       -58454517.743116610     
  -1366658938.4396229       -60848939.677128546     
  -1355831159.5943134       -63224826.347973414     
  -1344590379.5120635       -65581454.034170754     
  -1332940022.2593904       -67918104.880741209     
  -1320883636.6645699       -70234067.117872402     
  -1308424895.2366233       -72528635.277732313     
  -1295567593.0466275       -74801110.409362793     
  -1282315646.5716980       -77050800.291587368     
  -1268673092.5019848       -79277019.643869713     
  -1254644086.5110495       -81479090.335058019     
  -1240232901.9900043       -83656341.589950725     
  -1225443928.7457910       -85808110.193622217     
  -1210281671.6639891       -87933740.693445995     
  -1194750749.3365872       -90032585.598752171     
  -1178855892.6551027       -92104005.578060552     
  -1162601943.3695009       -94147369.653828368     
  -1145993852.6133447       -96162055.394652590     
  -1129036679.3956258       -98147449.104869708     
  -1111735589.0597289       -100102946.01149446     
  -1094095851.7100184       -102027950.44843985     
  -1076122840.6064987       -103921876.03796422     
  -1057822030.5280654       -105784145.86928801     
  -1039198996.1048239       -107614192.67432740     
  -1020259410.1199939       -109411459.00049053     
  -1001009041.7819197       -111175397.38048355     
  -981453754.96670473       -112905470.49907526     
  -961599506.43200457       -114601151.35676976     
  -941452344.00254214       -116261923.43033548     
  -921018404.72786355       -117887280.83014475     
  -900303913.01292992       -119476728.45427291     
  -879315178.72209167       -121029782.13931213     
  -858058595.25703883       -122545968.80785255     
  -836540637.60929263       -124024826.61258745     
  -814767860.38785493       -125465905.07699680     
  -792746895.82260430       -126868765.23256719     
  -770484451.74403882       -128232979.75250705     
  -747987309.53999960       -129558133.08191472     
  -725262322.08998919       -130843821.56436110     
  -702316411.67769587       -132089653.56484833     
  -679156567.88240504       -133295249.58910547     
  -655789845.44988334       -134460242.39918721     
  -632223362.14342892       -135584277.12533849     
  -608464296.57572544       -136667011.37409160     
  -584519886.02214956       -137708115.33256322     
  -560397424.21622038       -138707271.86891916     
  -536104259.12785167       -139664176.62897587     
  -511647790.72506517       -140578538.12891069     
  -487035468.71989572       -141450077.84405041     
  -462274790.29911208       -142278530.29371339     
  -437373297.84049565       -143063643.12207800     
  -412338576.61535233       -143805177.17505252     
  -387178252.47794706       -144502906.57312480     
  -361899989.54258728       -145156618.78016707     
  -336511487.84905273       -145766114.66817716     
  -311020481.01707000       -146331208.57793495     
  -285434733.89057118       -146851728.37555638     
  -259762040.17243350       -147327515.50492716     
  -234010220.05043596       -147758425.03600079     
  -208187117.81513566       -148144325.70894596     
  -182300599.47041330       -148485099.97412965     
  -156358550.33740526       -148780644.02792406     
  -130368872.65253901       -149030867.84432635     
  -104339483.16042827       -149235695.20238161     
  -78278310.702349752       -149395063.70940059     
  -52193293.801015489       -149508924.81996521     
  -26092378.242429152       -149577243.85071594     
   16485.344503190674       -149599999.99091688     
   26125343.909817744       -149577186.30879489     
   52226244.405075036       -149508809.75365102     
   78311236.205961466       -149394891.15374374     
   104372373.53411920       -149235465.20994446     
   130401717.87753320       -149030580.48516715     
   156391340.40868485       -148780299.38957560     
   182333324.39975691       -148484698.16157264     
   208219767.63416487       -148143866.84457695     
   234042784.81365573       -147757909.25959492     
   259794509.96025375       -147326942.97359571     
   285467098.81233245       -146851099.26369873     
   311052731.21405882       -146330523.07718557     
   336543613.49750197       -145765372.98734716     
   361931980.85666627       -145155821.14518073     
   387210099.71274471       -144502053.22695059     
   412370270.06984961       -143804268.37762916     
   437404827.86051279       -143062679.15023524     
   462306147.28025347       -142277511.44108787     
   487066643.11047900       -141449004.42099580     
   511678773.02902192       -140577410.46240374     
   536135039.90762913       -139662995.06251627     
   560427994.09565234       -138706036.76242515     
   584550235.68930852       -137706827.06226200     
   608494416.78576803       -136665670.33240455     
   632253243.72140324       -135582883.72076190     
   655819479.29352748       -134458797.05616760     
   679185944.96492338       -133293752.74791029     
   702345523.05050015       -132088105.68143219     
   725291158.88543296       -130842223.11022636     
   748015862.97407579       -129556484.54396825     
   770512713.11905181       -128231281.63291192     
   792774856.52982771       -126867018.04858942     
   814795511.91014528       -125464109.36084807     
   836567971.52368796       -124022982.91126294     
   858085603.23732710       -122544077.68296404     
   879341852.54134095       -121027844.16691734     
   900330244.54599726       -119474744.22469984     
   921044385.95387280       -117885250.94781168     
   941477967.00732398       -116259848.51356706     
   961624763.41050613       -114599032.03760876     
   981478638.22536862       -112903307.42308995     
   1001033543.7410314       -111173191.20657067     
   1020283523.3159813       -109409210.40067548     
   1039222713.1925416       -107611902.33355846     
   1057845344.2830244       -105781814.48522848     
   1076145743.9270699       -103919504.32077964     
   1094118337.6195962       -102025539.12058151     
   1111757650.7088559       -100100495.80747968     
   1129058310.0640774       -98144960.771057904     
   1146015045.7121809       -96159529.689017698     
   1162622692.4430654       -94144807.345728695     
   1178876191.3829994       -92101407.448003426     
   1194770591.5355971       -90029952.438156903     
   1210301051.2899578       -87931073.304402635     
   1225462839.8954697       -85805409.388646960     
   1240251338.9028468       -83653608.191738844     
   1254662043.5709667       -81476325.176232994     
   1268690564.2390566       -79274223.566729695     
   1282332627.6638391       -77047974.147848532     
   1295584078.3212099       -74798255.059899703     
   1308440879.6720469       -72525751.592316508     
   1320899115.3917994       -70231155.974906296     
   1332954990.5634336       -67915167.166991264     
   1344604832.8334084       -65578490.644497313     
   1355845093.5303180       -63221838.185057804     
   1366672348.7458556       -60845927.651198387     
   1377083300.3777707       -58451482.771668583     
   1387074777.1345124       -56039232.920985170     
   1396643735.5012379       -53609912.897256993     
   1405787260.6668992       -51164262.698357649     
   1414502567.4121308       -48703027.296513170     
   1422787000.9576550       -46226956.411375619     
   1430638037.7729583       -43736804.281650446     
   1438053286.3449876       -41233329.435346469     
   1445030487.9066327       -38717294.458719477     
   1451567517.1247668       -36189465.763981663     
   1457662382.7476521       -33650613.355842054     
   1463313228.2114961       -31101510.596954890     
   1468518332.2059782       -28542933.972346421     
   1473276109.1985838       -25975662.852886390     
   1477585109.9175742       -23400479.257884923     
   1481444021.7934492       -20818167.616879858     
   1484851669.3587716       -18229514.530691449     
   1487807014.6062284       -15635308.531814218     
   1490309157.3048177       -13036339.844221596     
   1492357335.2740705       -10433400.142655319     
   1493950924.6162179       -7827282.3114717025     
   1495089439.9062390       -5218780.2031206591     
   1495772534.3397255       -2608688.3963298220     
   1495999999.8385227        2198.0459336355757     
